  1.4286602902140371E+00 a       252     0    11     1     2
 -1.7990409929185125E+00 a       253     0    11     1     3
 -5.9982275218237048E-02 a       254     0    11     1     4
  1.9082590238921249E+00 a       255     0    11     1     5
  4.8684131303059562E-02 a       256     0    11     1     6
  6.9235109056727462E-01 a       257     0    11     1     7
  1.6666481673954043E+00 a       258     0    11     1     8
  1.9547446828128703E-01 a       259     0    11     1     9
 -1.4825487538542530E+00 a       260     0    11     1    10
  2.3583897613031786E+00 a       261     0    11     1    11
  8.1602063420308169E-01 a       262     0    11     1    12
  1.2907361446144596E+00 a       263     0    11     1    13
 -2.3878751039469117E+00 a       264     0    11     1    14
 -4.5284314557966027E-01 a       265     0    11     1    15
 -1.8473410950236127E+00 a       266     0    11     1    16
 -1.2278339865560655E+00 a       267     0    11     1    17
  2.4283882013314741E+00 a       268     0    11     1    18
  5.9275003157350536E-01 a       269     0    11     1    19
 -2.0304178183078427E+00 a       270     0    11     1    20
  3.0258424803981054E-01 a       271     0    11     1    21
  1.2889052230443251E-01 a       272     0    11     1    22
  5.5397687962509146E-01 a       273     0    11     1    23
 -5.1106558380226341E-01 a       274     0    11     1    24
 -1.0850896349363004E+00 a       275     0    11     1    25
  9.8613575711294033E-01 a       276     0    12     1     1
  4.7635734738060070E-01 a       277     0    12     1     2
  8.6122733620430281E-01 a       278     0    12     1     3
 -2.6445775044663264E+00 a       279     0    12     1     4
  2.6077376111488548E-01 a       280     0    12     1     5
  2.1374045688852896E+00 a       281     0    12     1     6
  5.3025205907071105E-01 a       282     0    12     1     7
  1.8454816979147692E+00 a       283     0    12     1     8
  7.9874730347710776E-01 a       284     0    12     1     9
 -1.0741590753982266E+00 a       285     0    12     1    10
  4.4250408491467930E-01 a       286     0    12     1    11
  2.4261917579694563E+00 a       287     0    12     1    12
  1.7727000218652229E+00 a       288     0    12     1    13
 -1.4420645076928689E+00 a       289     0    12     1    14
  5.8110730273700606E-01 a       290     0    12     1    15
  8.6517770838094088E-01 a       291     0    12     1    16
  5.0282449512548962E-02 a       292     0    12     1    17
  1.2771553994434288E+00 a       293     0    12     1    18
 -2.1084256100598604E+00 a       294     0    12     1    19
 -7.3583918021584105E-01 a       295     0    12     1    20
  8.6391356450426415E-01 a       296     0    12     1    21
 -5.4684720902755846E-01 a       297     0    12     1    22
 -1.5427259716675070E+00 a       298     0    12     1    23
 -1.4445110718654621E+00 a       299     0    12     1    24
 -2.1634357587768291E+00 a       300     0    12     1    25
 -1.8140261676909339E+00 a       301     0    13     1     1
  4.5917129612627738E-01 a       302     0    13     1     2
 -6.4912730692057397E-01 a       303     0    13     1     3
 -4.9107927904656762E-01 a       304     0    13     1     4
 -3.2931101206454580E+00 a       305     0    13     1     5
 -1.3863238963546622E+00 a       306     0    13     1     6
  5.7689033259779809E-01 a       307     0    13     1     7
 -2.6541356924569905E+00 a       308     0    13     1     8
 -1.4521389698068867E+00 a       309     0    13     1     9
  1.3734704293307409E+00 a       310     0    13     1    10
 -1.2480676520185963E+00 a       311     0    13     1    11
 -2.3788970529298445E-01 a       312     0    13     1    12
 -2.7287921431736262E+00 a       313     0    13     1    13
  1.0641955445647873E+00 a       314     0    13     1    14
 -1.3432640939039830E-01 a       315     0    13     1    15
  4.9159269335441708E-01 a       316     0    13     1    16
  8.9547408599246936E-01 a       317     0    13     1    17
  7.1637794961183288E-01 a       318     0    13     1    18
 -3.4157461402785021E+00 a       319     0    13     1    19
 -1.1972996605800215E+00 a       320     0    13     1    20
 -9.7769103569888161E-01 a       321     0    13     1    21
 -4.9047044956068497E-01 a       322     0    13     1    22
  9.5855906910706709E-02 a       323     0    13     1    23
 -1.3480977076513636E+00 a       324     0    13     1    24
  7.8320514152121778E-01 a       325     0    13     1    25
 -1.9150919757166309E+00 a       326     0    14     1     1
 -9.0202463808805555E-01 a       327     0    14     1     2
 -4.9226504589768555E-01 a       328     0    14     1     3
  1.6129813592102438E+00 a       329     0    14     1     4
 -7.0253962036390516E-01 a       330     0    14     1     5
 -1.8357532186038839E-01 a       331     0    14     1     6
 -1.0570774467154442E+00 a       332     0    14     1     7
 -2.7586371142060356E-01 a       333     0    14     1     8
  4.1648832778059997E-01 a       334     0    14     1     9
  4.6995703958149693E-01 a       335     0    14     1    10
  2.3785145845479799E-01 a       336     0    14     1    11
 -1.8553850803597571E+00 a       337     0    14     1    12
 -1.3979132906835374E+00 a       338     0    14     1    13
  2.0042912507276522E+00 a       339     0    14     1    14
 -6.9658014072519270E-01 a       340     0    14     1    15
  7.7837117537296430E-01 a       341     0    14     1    16
  5.5025611015726894E-01 a       342     0    14     1    17
 -5.4348746815825288E-01 a       343     0    14     1    18
 -3.8352453338701986E-01 a       344     0    14     1    19
 -1.0118121185268634E+00 a       345     0    14     1    20
 -1.1709246270446545E+00 a       346     0    14     1    21
 -5.7193150985068875E-01 a       347     0    14     1    22
  1.5797006644103315E-01 a       348     0    14     1    23
  2.6242796458493648E-02 a       349     0    14     1    24
  7.9919666237901432E-01 a       350     0    14     1    25
  1.4572588872077947E+00 a       351     0    15     1     1
 -7.4126540729750542E-02 a       352     0    15     1     2
 -9.2210524712105613E-02 a       353     0    15     1     3
  2.0240336064271919E-01 a       354     0    15     1     4
  6.1330842898478066E-02 a       355     0    15     1     5
 -1.3119794771135637E-01 a       356     0    15     1     6
 -7.9908403817281204E-02 a       357     0    15     1     7
  2.7462236265731277E-01 a       358     0    15     1     8
  2.8590914840604383E-02 a       359     0    15     1     9
  1.0044327756258236E+00 a       360     0    15     1    10
  1.5259917017841784E+00 a       361     0    15     1    11
 -6.1412927368750481E-01 a       362     0    15     1    12
 -2.1365168381710659E-01 a       363     0    15     1    13
  2.9259306765405085E-01 a       364     0    15     1    14
  9.4463060142443411E-01 a       365     0    15     1    15
  6.5812995205091729E-01 a       366     0    15     1    16
 -3.3049652509911466E-02 a       367     0    15     1    17
  3.3530270647247479E-01 a       368     0    15     1    18
  7.1538644738676338E-01 a       369     0    15     1    19
  1.0827136342814929E+00 a       370     0    15     1    20
  1.0618964742100960E+00 a       371     0    15     1    21
  1.8345636335387070E+00 a       372     0    15     1    22
  1.5084610093281250E+00 a       373     0    15     1    23
  1.2858923720217041E-01 a       374     0    15     1    24
  9.1523244861711561E-01 a       375     0    15     1    25
  6.5697931572252410E-01 a       376     0    16     1     1
  4.4761511051250225E-01 a       377     0    16     1     2
  8.8683016879478960E-01 a       378     0    16     1     3
 -5.6681647917401812E-01 a       379     0    16     1     4
  1.5563475388664261E+00 a       380     0    16     1     5
  2.1062181475534461E-01 a       381     0    16     1     6
  9.7870136662202220E-02 a       382     0    16     1     7
  4.1795056136126690E-01 a       383     0    16     1     8
  9.8415435750700608E-01 a       384     0    16     1     9
 -4.8695930281972050E-01 a       385     0    16     1    10
  5.5500797675440205E-01 a       386     0    16     1    11
 -2.6545449465692406E-01 a       387     0    16     1    12
 -1.7456309414950782E-01 a       388     0    16     1    13
  2.2023557187596698E-01 a       389     0    16     1    14
  1.2691213505034808E+00 a       390     0    16     1    15
  9.3845115154000625E-01 a       391     0    16     1    16
 -7.7928432659779856E-01 a       392     0    16     1    17
  1.6811233988097576E-01 a       393     0    16     1    18
  1.9403573160668410E+00 a       394     0    16     1    19
  1.4821340120944702E+00 a       395     0    16     1    20
  5.3514666674883860E-01 a       396     0    16     1    21
  2.6632925183040351E-01 a       397     0    16     1    22
  1.0751098916362599E-01 a       398     0    16     1    23
 -9.6094316190733553E-01 a       399     0    16     1    24
 -1.0272676454036158E+00 a       400     0    16     1    25
 -1.3478753902143683E+00 a       401     0    17     1     1
 -2.5223213331132208E+00 a       402     0    17     1     2
  2.4332814351139045E+00 a       403     0    17     1     3
  2.3243212391014882E+00 a       404     0    17     1     4
 -3.5427006969431662E+00 a       405     0    17     1     5
  1.7487065147493184E+00 a       406     0    17     1     6
 -9.9824648885907849E-02 a       407     0    17     1     7
 -2.8374964846006745E+00 a       408     0    17     1     8
 -1.1294636619583318E+00 a       409     0    17     1     9
  3.1253379346994903E+00 a       410     0    17     1    10
  1.2027391907775464E+00 a       411     0    17     1    11
 -1.9869554006303509E+00 a       412     0    17     1    12
  1.6962932669114548E+00 a       413     0    17     1    13
 -2.9502215005015522E+00 a       414     0    17     1    14
  2.0280018588946054E+00 a       415     0    17     1    15
 -3.0971683615715309E+00 a       416     0    17     1    16
  4.0141394900115240E-01 a       417     0    17     1    17
  2.9183419577919918E+00 a       418     0    17     1    18
  1.9191452306170886E+00 a       419     0    17     1    19
 -6.2486378261930753E+00 a       420     0    17     1    20
  5.3651882076546131E-01 a       421     0    17     1    21
 -6.3596462330070236E-01 a       422     0    17     1    22
  3.2717566944859244E-01 a       423     0    17     1    23
  1.2655047254202376E+00 a       424     0    17     1    24
 -1.7237383505939852E+00 a       425     0    17     1    25
  8.0582983830569255E-01 a       426     0    18     1     1
  2.8208660115339033E+00 a       427     0    18     1     2
 -1.7218590540090375E+00 a       428     0    18     1     3
 -2.7106838703210201E-01 a       429     0    18     1     4
  2.7882944981443453E-01 a       430     0    18     1     5
 -2.8813628382165941E+00 a       431     0    18     1     6
 -4.6481261955105396E-01 a       432     0    18     1     7
  3.5123916186231732E+00 a       433     0    18     1     8
  5.0684907910930688E-01 a       434     0    18     1     9
 -2.5582521282414884E-02 a       435     0    18     1    10
  6.7856822942350781E-01 a       436     0    18     1    11
 -2.2180116171701320E-01 a       437     0    18     1    12
 -1.2833593784471196E+00 a       438     0    18     1    13
  1.7880275282707974E+00 a       439     0    18     1    14
 -1.0488973219128257E+00 a       440     0    18     1    15
  1.3489916978140957E+00 a       441     0    18     1    16
 -2.4840979118448506E-01 a       442     0    18     1    17
 -1.6437477055844815E-01 a       443     0    18     1    18
 -1.6278127396659066E+00 a       444     0    18     1    19
  1.4367163306211059E+00 a       445     0    18     1    20
 -1.8650491044665327E+00 a       446     0    18     1    21
  1.9054384443955932E+00 a       447     0    18     1    22
  1.4934027620377250E+00 a       448     0    18     1    23
 -1.7880613593097840E+00 a       449     0    18     1    24
  1.6396602906574440E-01 a       450     0    18     1    25
  1.4954249670546640E+00 a       451     0    19     1     1
  1.1327092801521668E-01 a       452     0    19     1     2
 -5.4207614058396727E+00 a       453     0    19     1     3
  1.9382061592998969E+00 a       454     0    19     1     4
  2.7055918737466707E+00 a       455     0    19     1     5
 -2.9489148651696206E+00 a       456     0    19     1     6
  1.1277937830992806E+00 a       457     0    19     1     7
 -1.3455337425946963E+00 a       458     0    19     1     8
  1.1745458738699086E+00 a       459     0    19     1     9
 -4.9429475544371437E-01 a       460     0    19     1    10
 -3.7807878329082918E+00 a       461     0    19     1    11
  4.0270253776792462E+00 a       462     0    19     1    12
 -7.9372613595291019E-02 a       463     0    19     1    13
  5.7780157381864354E+00 a       464     0    19     1    14
 -1.3345289200506747E+00 a       465     0    19     1    15
  3.7534468351186501E+00 a       466     0    19     1    16
  1.7886557345647895E+00 a       467     0    19     1    17
  1.4100281219661865E+00 a       468     0    19     1    18
  1.3923262662282507E+00 a       469     0    19     1    19
 -2.1761012497374159E-02 a       470     0    19     1    20
  1.3841309838239422E+00 a       471     0    19     1    21
  3.6780996768593105E-01 a       472     0    19     1    22
 -2.2729127009873378E+00 a       473     0    19     1    23
  2.3554846382889223E+00 a       474     0    19     1    24
 -2.4997225604837181E-01 a       475     0    19     1    25
  1.4430778200321355E+00 a       476     0    20     1     1
  5.1913512795059891E-01 a       477     0    20     1     2
  9.4977097694090420E-02 a       478     0    20     1     3
 -2.4320733072510201E+00 a       479     0    20     1     4
 -5.0259290028502335E-01 a       480     0    20     1     5
 -2.1926629342453627E+00 a       481     0    20     1     6
  1.4203290885552520E+00 a       482     0    20     1     7
 -2.4071043347296817E+00 a       483     0    20     1     8
 -2.5263385110846839E+00 a       484     0    20     1     9
  1.4383707761914888E+00 a       485     0    20     1    10
 -1.8642208646509644E+00 a       486     0    20     1    11
 -2.5573615629438118E+00 a       487     0    20     1    12
  1.8297036637957842E+00 a       488     0    20     1    13
 -2.5672064881451853E+00 a       489     0    20     1    14
  1.1108100086895671E-01 a       490     0    20     1    15
 -3.3586704779117249E+00 a       491     0    20     1    16
 -4.5758431691166124E-01 a       492     0    20     1    17
 -3.3537851574783928E+00 a       493     0    20     1    18
  1.3719463594142464E-01 a       494     0    20     1    19
  1.1663345768244069E+00 a       495     0    20     1    20
 -3.7205539060314835E-01 a       496     0    20     1    21
 -6.3367449493674322E-01 a       497     0    20     1    22
 -3.0241903057958036E-01 a       498     0    20     1    23
 -1.0599853144067557E+00 a       499     0    20     1    24
 -8.0666225210052331E-02 a       500     0    20     1    25
  2.5065642983223940E-01 a       501     0    21     1     1
  9.2174493289856696E-01 a       502     0    21     1     2
 -2.2012547245733920E+00 a       503     0    21     1     3
 -2.7595040118327248E+00 a       504     0    21     1     4
  1.3830779158339279E+00 a       505     0    21     1     5
 -1.9025006243879352E+00 a       506     0    21     1     6
 -3.0458181709447713E-01 a       507     0    21     1     7
  7.4158581738157558E-01 a       508     0    21     1     8
 -8.7391651437171403E-01 a       509     0    21     1     9
 -1.0946133744660731E+00 a       510     0    21     1    10
 -1.3198417746554628E-01 a       511     0    21     1    11
  1.2838134261525203E+00 a       512     0    21     1    12
  1.7843303186914061E-01 a       513     0    21     1    13
  8.4959891114954422E-01 a       514     0    21     1    14
 -8.7767440199232394E-01 a       515     0    21     1    15
  1.8267929296070526E+00 a       516     0    21     1    16
 -1.3746622161648165E+00 a       517     0    21     1    17
 -1.7947150204517039E+00 a       518     0    21     1    18
 -1.4219492360743660E+00 a       519     0    21     1    19
  2.7327973118427553E+00 a       520     0    21     1    20
  1.4746647362645360E+00 a       521     0    21     1    21
 -9.8409395583466197E-01 a       522     0    21     1    22
  8.0516128403567241E-02 a       523     0    21     1    23
 -1.2685561890152468E+00 a       524     0    21     1    24
  1.8064777695413716E+00 a       525     0    21     1    25
 -1.1258060990256498E+00 a       526     0    22     1     1
 -6.4369139296878819E-01 a       527     0    22     1     2
  2.2057202780609919E+00 a       528     0    22     1     3
 -3.6472090385004002E-01 a       529     0    22     1     4
 -3.3652974654276879E+00 a       530     0    22     1     5
  3.1930939626356585E+00 a       531     0    22     1     6
 -2.4585062828189295E+00 a       532     0    22     1     7
  1.8894808899879953E+00 a       533     0    22     1     8
  1.4640532965552571E+00 a       534     0    22     1     9
 -3.1279260188963436E+00 a       535     0    22     1    10
  1.6597085280062578E+00 a       536     0    22     1    11
 -2.6838834228057183E-02 a       537     0    22     1    12
 -1.0012060759147210E+00 a       538     0    22     1    13
 -9.6491831862373212E-01 a       539     0    22     1    14
  1.7251673239588996E+00 a       540     0    22     1    15
 -6.1663553198428822E-01 a       541     0    22     1    16
 -5.4502377674542765E-03 a       542     0    22     1    17
  3.1291158574992245E-01 a       543     0    22     1    18
 -2.9640054821442541E+00 a       544     0    22     1    19
 -4.5592045983879691E-02 a       545     0    22     1    20
  2.0189775951952100E+00 a       546     0    22     1    21
  1.2712850030152776E+00 a       547     0    22     1    22
  2.6191475364943093E+00 a       548     0    22     1    23
 -4.1540096916416303E-02 a       549     0    22     1    24
